Glucose Data,Generated on,21-11-2024 12:39 UTC,Generated by,Carlisha  Steele 
Device,Serial Number,Device Timestamp,Record Type,Historic Glucose mmol/L,Scan Glucose mmol/L,Non-numeric Rapid-Acting Insulin,Rapid-Acting Insulin (units),Non-numeric Food,Carbohydrates (grams),Carbohydrates (servings),Non-numeric Long-Acting Insulin,Long-Acting Insulin (units),Notes,Strip Glucose mmol/L,Ketone mmol/L,Meal Insulin (units),Correction Insulin (units),User Change Insulin (units)
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:28,0,11.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:43,0,11.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:58,0,12.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:13,0,12.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:30,0,13.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:45,0,14.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 20:00,0,15.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 20:15,0,16.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 20:30,0,15.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 20:45,0,16.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 21:00,0,16.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 21:15,0,15.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 21:30,0,15.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 21:45,0,14.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 22:00,0,12.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 22:15,0,12.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 22:30,0,12.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 22:45,0,12.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:00,0,13.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:18,0,12.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:33,0,11.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:48,0,10.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 00:03,0,10.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 00:18,0,10.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 00:33,0,11.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 00:48,0,11.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 01:03,0,11.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 01:18,0,12.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 01:33,0,12.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 01:48,0,12.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:03,0,12.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:18,0,13.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:33,0,14.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:48,0,16.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:03,0,18.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:18,0,19.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:33,0,17.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:48,0,15.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:03,0,15.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:18,0,17.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:33,0,20.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:48,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:03,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:18,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:33,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:48,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:03,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:18,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:33,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:48,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:04,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:19,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:34,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:49,0,20.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 08:04,0,18.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 08:19,0,17.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 08:34,0,16.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 08:49,0,16.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:04,0,14.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:21,0,12.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:36,0,10.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:51,0,10.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 10:06,0,9.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 10:21,0,9.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 10:36,0,9.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 10:51,0,8.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 11:06,0,7.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 11:21,0,7.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 11:36,0,8.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 11:51,0,8.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 12:06,0,9.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 12:21,0,10.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 12:36,0,10.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 12:51,0,11.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:06,0,12.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:21,0,14.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:36,0,16.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:51,0,18.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:06,0,21.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:21,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:36,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:53,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:08,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:23,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:38,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:53,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:08,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:23,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:39,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:54,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 17:09,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 17:24,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 17:39,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 17:54,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 18:09,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 18:24,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 18:39,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 18:54,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 19:08,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 19:24,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 19:40,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 19:55,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 20:10,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 20:25,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 20:40,0,21.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 20:55,0,21.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 21:10,0,21.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 21:25,0,20.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 21:40,0,19.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 21:56,0,20.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 22:11,0,19.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 22:27,0,17.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 22:42,0,17.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 22:57,0,15.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 23:12,0,14.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 23:27,0,14.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 23:42,0,14.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 23:57,0,14.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 00:12,0,13.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 00:27,0,13.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 00:42,0,13.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 00:57,0,13.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 01:12,0,14.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 01:27,0,15.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 01:42,0,13.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 01:59,0,13.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 02:14,0,15.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 02:29,0,15.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 02:44,0,15.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 02:59,0,16.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 03:14,0,16.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 03:29,0,15.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 03:44,0,14.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 03:59,0,14.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 04:14,0,13.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 04:29,0,13.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 04:44,0,15.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 04:59,0,14.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 05:14,0,14.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 05:29,0,15.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 05:43,0,14.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 05:59,0,14.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 06:14,0,13.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 06:29,0,12.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 06:44,0,11.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 06:59,0,10.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 07:14,0,9.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 07:29,0,8.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 07:45,0,7.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 08:00,0,7.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 08:15,0,6.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 08:30,0,6.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 08:45,0,6.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 09:00,0,5.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 09:16,0,4.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 09:32,0,4.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 09:47,0,3.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 10:02,0,2.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 10:17,0,2.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 10:32,0,2.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 10:47,0,2.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 11:02,0,3.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 11:17,0,3.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 11:32,0,3.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 11:47,0,5.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 12:02,0,6.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 12:17,0,6.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 12:32,0,7.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 12:47,0,7.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 13:02,0,9.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 13:17,0,12.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 13:32,0,15.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 13:47,0,18.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 14:02,0,19.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 14:17,0,21.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 14:32,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 14:47,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 15:02,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 15:20,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 15:35,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 15:50,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 16:05,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 16:20,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 16:35,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 16:50,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 17:05,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 17:20,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 17:35,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 17:50,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 18:05,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 18:20,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 18:35,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 18:50,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 19:05,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 19:20,0,22.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 19:35,0,22.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 19:50,0,21.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 20:05,0,20.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 20:21,0,19.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 20:36,0,18.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 20:51,0,17.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 23:25,0,2.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,13-11-2024 23:40,0,2.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 00:25,0,2.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 00:40,0,2.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 00:55,0,2.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 01:10,0,2.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 01:25,0,2.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 01:40,0,2.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 01:55,0,3.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 02:10,0,3.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 02:25,0,2.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 02:40,0,3.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 02:55,0,3.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 03:10,0,3.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 03:25,0,2.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 03:40,0,3.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 03:55,0,5.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 04:10,0,6.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 04:25,0,5.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 04:40,0,5.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 04:55,0,5.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 05:10,0,6.9,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 05:25,0,7.7,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 05:40,0,7.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 05:55,0,6.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 06:10,0,7.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 06:25,0,10.3,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 06:40,0,10.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 06:55,0,9.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 07:10,0,12.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 07:25,0,12.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 07:40,0,10.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 07:55,0,9.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 08:11,0,11.5,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 08:26,0,13.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 08:41,0,13.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 08:56,0,13.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 09:12,0,14.0,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 09:27,0,12.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 09:43,0,9.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 09:58,0,8.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 10:13,0,6.4,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 10:28,0,6.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 10:43,0,6.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 10:58,0,4.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 11:13,0,3.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 11:28,0,4.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 11:43,0,5.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 11:58,0,7.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 12:13,0,11.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 12:43,0,10.1,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 12:58,0,9.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 13:13,0,6.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 13:28,0,3.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 13:43,0,2.8,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 13:58,0,8.6,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 14:13,0,15.2,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,14-11-2024 14:28,0,15.2,,,,,,,,,,,,,,
